Device_ID,Device_type,Device,Site,Ambient,DevicexAmbient,Checkin,Checkout,Duration,Pre-classification,Class,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,Species,Live_mass,Body_length,Body_width
ID1_0111,ID,ID1,Site1,Maize,IDxMaize,2023-08-26 18:10:25.930,2023-08-26 18:10:30.168,00:00:04.238000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0112,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 07:03:05.290,2023-08-27 07:03:23.819,00:00:18.529000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0113,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 07:03:47.655,2023-08-27 07:04:21.890,00:00:34.235000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0114,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 09:20:21.643,2023-08-27 09:20:30.204,00:00:08.561000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0115,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 12:08:03.445,2023-08-27 12:08:20.604,00:00:17.159000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0116,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 13:00:53.847,2023-08-27 13:00:56.671,00:00:02.824000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0118,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 13:07:25.802,2023-08-27 13:08:08.439,00:00:42.637000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0119,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 13:12:53.563,2023-08-27 13:13:16.342,00:00:22.779000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0120,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 13:19:59.655,2023-08-27 13:20:25.644,00:00:25.989000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0121,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 13:38:20.245,2023-08-27 13:40:49.912,00:02:29.667000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0122,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 14:02:41.787,2023-08-27 14:03:15.893,00:00:34.106000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Sphaerophoria,#N/C,12.29572580645161,7.508467741935483,2.1483064516129025
ID1_0123,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 14:33:12.673,2023-08-27 14:33:15.481,00:00:02.808000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0124,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 14:33:18.324,2023-08-27 14:33:35.434,00:00:17.110000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0125,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 14:34:34.392,2023-08-27 14:34:45.738,00:00:11.346000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0126,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 14:36:18.303,2023-08-27 14:36:29.633,00:00:11.330000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0127,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 18:03:28.428,2023-08-27 18:03:51.233,00:00:22.805000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0128,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 18:28:45.575,2023-08-27 18:28:48.444,00:00:02.869000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0129,ID,ID1,Site1,Maize,IDxMaize,2023-08-27 19:00:53.282,2023-08-27 19:00:57.572,00:00:04.290000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0130,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 08:03:46.412,2023-08-28 08:04:02.050,00:00:15.638000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0131,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 08:06:27.985,2023-08-28 08:06:50.743,00:00:22.758000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0132,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 08:19:20.910,2023-08-28 08:20:06.289,00:00:45.379000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0133,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 08:27:01.025,2023-08-28 08:27:11.074,00:00:10.049000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0134,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 09:25:20.731,2023-08-28 09:26:40.407,00:01:19.676000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0135,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 09:35:51.758,2023-08-28 09:40:52.821,00:05:01.063000,beetle,Insecta,Coleoptera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,60.96164921465981,8.591989528795812,2.924581151832462
ID1_0136,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 12:00:55.147,2023-08-28 12:30:50.868,00:29:55.721000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0137,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 12:16:34.863,2023-08-28 12:17:06.796,00:00:31.933000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0139,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:01:41.062,2023-08-28 13:01:55.327,00:00:14.265000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0140,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:02:21.015,2023-08-28 13:02:36.869,00:00:15.854000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0141,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:07:59.053,2023-08-28 13:08:06.246,00:00:07.193000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0149,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:17:37.521,2023-08-28 13:18:18.840,00:00:41.319000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0154,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:20:24.897,2023-08-28 13:20:27.757,00:00:02.860000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0156,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:21:12.919,2023-08-28 13:21:17.255,00:00:04.336000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0157,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:21:20.172,2023-08-28 13:21:27.295,00:00:07.123000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0159,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:25:03.264,2023-08-28 13:25:10.413,00:00:07.149000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Sphaerophoria,#N/C,12.29572580645161,7.508467741935483,2.1483064516129025
ID1_0160,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:26:32.132,2023-08-28 13:26:42.041,00:00:09.909000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0161,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:26:43.453,2023-08-28 13:26:49.180,00:00:05.727000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0162,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:27:20.164,2023-08-28 13:27:41.494,00:00:21.330000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0163,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:28:08.243,2023-08-28 13:28:18.144,00:00:09.901000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0164,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:28:51.820,2023-08-28 13:29:11.857,00:00:20.037000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0165,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 13:29:09.003,2023-08-28 13:29:50.555,00:00:41.552000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0168,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 14:03:38.729,2023-08-28 14:03:41.560,00:00:02.831000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0169,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 14:14:34.222,2023-08-28 14:15:18.256,00:00:44.034000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0170,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 14:15:46.264,2023-08-28 14:16:24.821,00:00:38.557000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0172,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 14:24:38.773,2023-08-28 14:24:41.643,00:00:02.870000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0173,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 14:25:05.740,2023-08-28 14:25:40.316,00:00:34.576000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0175,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 17:18:42.176,2023-08-28 17:19:07.956,00:00:25.780000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0176,ID,ID1,Site1,Maize,IDxMaize,2023-08-28 17:20:27.795,2023-08-28 17:20:30.614,00:00:02.819000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0181,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 09:15:15.806,2023-08-30 09:15:23.164,00:00:07.358000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0182,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 09:15:39.118,2023-08-30 09:15:46.622,00:00:07.504000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0187,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 12:05:04.509,2023-08-30 12:06:05.519,00:01:01.010000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0188,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 12:05:55.274,2023-08-30 12:06:05.532,00:00:10.258000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0189,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 12:06:15.501,2023-08-30 12:06:25.522,00:00:10.021000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0190,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 12:06:50.976,2023-08-30 12:06:55.239,00:00:04.263000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0192,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 12:08:29.932,2023-08-30 12:09:29.085,00:00:59.153000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0193,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 12:11:39.832,2023-08-30 12:12:55.884,00:01:16.052000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0196,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 12:12:58.763,2023-08-30 12:14:03.248,00:01:04.485000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0197,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 12:15:20.713,2023-08-30 12:15:30.809,00:00:10.096000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0204,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:12:19.132,2023-08-30 13:13:36.445,00:01:17.313000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0205,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:24:50.034,2023-08-30 13:24:55.834,00:00:05.800000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0206,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:24:52.928,2023-08-30 13:24:57.314,00:00:04.386000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0207,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:25:36.054,2023-08-30 13:25:49.063,00:00:13.009000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0208,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:27:21.827,2023-08-30 13:27:39.335,00:00:17.508000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0210,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:27:40.793,2023-08-30 13:27:55.314,00:00:14.521000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0211,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:27:42.269,2023-08-30 13:27:55.351,00:00:13.082000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0213,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:28:03.943,2023-08-30 13:28:12.583,00:00:08.640000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0214,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:28:11.142,2023-08-30 13:28:38.402,00:00:27.260000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0215,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 13:28:44.065,2023-08-30 13:28:59.913,00:00:15.848000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0218,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:01:36.759,2023-08-30 14:02:50.555,00:01:13.796000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0219,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:02:47.656,2023-08-30 14:03:15.010,00:00:27.354000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0220,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:03:16.443,2023-08-30 14:04:09.370,00:00:52.927000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0223,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:03:36.894,2023-08-30 14:04:06.420,00:00:29.526000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0224,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:04:07.941,2023-08-30 14:11:18.414,00:07:10.473000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0225,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:04:25.484,2023-08-30 14:05:18.840,00:00:53.356000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0226,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:05:39.386,2023-08-30 14:10:27.939,00:04:48.553000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0227,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:05:49.790,2023-08-30 14:05:55.767,00:00:05.977000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0228,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:06:10.767,2023-08-30 14:06:18.230,00:00:07.463000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0229,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:06:55.587,2023-08-30 14:07:33.813,00:00:38.226000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0230,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:07:07.734,2023-08-30 14:07:45.973,00:00:38.239000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0231,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:07:57.799,2023-08-30 14:08:23.494,00:00:25.695000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0232,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:09:02.325,2023-08-30 14:09:18.996,00:00:16.671000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0234,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:10:15.804,2023-08-30 14:11:34.540,00:01:18.736000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0235,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:11:19.865,2023-08-30 14:11:49.133,00:00:29.268000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0236,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:11:50.588,2023-08-30 14:12:22.774,00:00:32.186000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0237,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:12:00.753,2023-08-30 14:12:15.601,00:00:14.848000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0238,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:13:05.924,2023-08-30 14:13:08.816,00:00:02.892000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0239,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:14:55.891,2023-08-30 14:15:04.594,00:00:08.703000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0240,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:17:40.220,2023-08-30 14:19:18.792,00:01:38.572000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0241,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:19:05.533,2023-08-30 14:23:00.032,00:03:54.499000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID1_0242,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:19:37.560,2023-08-30 14:20:02.056,00:00:24.496000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0246,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:21:56.224,2023-08-30 14:22:09.407,00:00:13.183000,bee_apis,Insecta,Hymenoptera,Apocrita,Aculeata,Apoidea,Apidae,Apinae,Apis,mellifera,64.4823076923077,8.925897435897436,3.27948717948718
ID1_0247,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:22:46.854,2023-08-30 14:22:55.631,00:00:08.777000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0249,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:29:24.350,2023-08-30 14:29:38.533,00:00:14.183000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0250,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 14:29:42.725,2023-08-30 14:30:06.882,00:00:24.157000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0256,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 17:25:42.972,2023-08-30 17:26:07.392,00:00:24.420000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0265,ID,ID1,Site1,Maize,IDxMaize,2023-08-30 19:01:22.828,2023-08-30 19:01:38.582,00:00:15.754000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID1_0273,ID,ID1,Site1,Maize,IDxMaize,2023-09-01 09:17:54.673,2023-09-01 09:18:01.954,00:00:07.281000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
